Date,Mom   ,BXM Level (Volatility),Mkt-RF,SMB,HML,RF,Last_Price (High Yield Credit Spread),PS_VWF (Liquidity)
1998-02-05,-0.14,-0.0011499514298058955,-0.15,0.69,0.12,0.021,-0.027028672387919395,
1998-02-06,-0.18,0.0028372804608221003,0.75,-0.5,0.07,0.021,0.0034188067487856966,
1998-02-09,-0.01,-0.0006792762455960499,-0.09,0.37,0.3,0.021,-0.006849341845574841,
1998-02-10,-0.1,0.0013346916385481578,0.81,0.04,-0.19,0.021,0.0034305350967891446,
1998-02-11,0.06,0.001122570804758638,0.16,-0.01,0.34,0.021,0.020339684237122624,
1998-02-12,-0.02,-0.00016362977630901554,0.36,-0.29,0.01,0.021,0.01993421490081726,
1998-02-13,-0.15,0.0015417321841937337,-0.25,0.67,0.02,0.021,0.009820046180975428,
1998-02-17,0.15,0.0007466517683196727,0.15,-0.45,0.49,0.021,0.012945164592037095,
1998-02-18,0.14,-0.00018661068400316339,0.8,-0.49,-0.39,0.021,-0.01620781022685347,
1998-02-19,-0.25,0.0006063574429582275,-0.23,0.34,-0.1,0.021,-0.0065574005461590534,
1998-02-20,0.02,-0.0017033990421584377,0.38,-0.35,0.06,0.021,-0.009917436657346013,
1998-02-23,0.33,0.002798574554448763,0.44,0.11,-0.43,0.021,-0.013378125946176045,
1998-02-24,0.29,-0.0022382327312833183,-0.74,0.33,0.65,0.021,-0.027305450690267463,
1998-02-25,-0.06,0.005284427927112922,1.14,-0.32,-0.24,0.021,0.017153079226249535,
1998-02-26,-0.33,0.002110610656986367,0.56,0.05,-0.09,0.021,-0.017153079226249535,
1998-02-27,-0.13,0.00020849984438076063,0.05,0.06,0.22,0.021,0.03735578654376903,0.077162816
1998-03-02,-0.03,0.000740980907334432,-0.16,0.06,0.61,0.018000000000000002,-0.027028672387919395,
1998-03-03,0.0,0.0012953968963893558,0.34,-0.31,0.48,0.018000000000000002,-0.024264621999631197,
1998-03-04,-0.46,-0.0004393216020348589,-0.42,0.32,0.38,0.018000000000000002,0.01739174271186905,
1998-03-05,0.43,-0.0046826549471159495,-1.03,-0.14,0.56,0.018000000000000002,-0.01739174271186905,
1998-03-06,0.31,0.008376188544287011,1.85,-0.36,-0.67,0.018000000000000002,0.020834086902842053,
1998-03-09,0.13,-0.0011527644565170192,-0.32,-0.19,0.41,0.018000000000000002,0.017036187152567717,
1998-03-10,0.23,0.003132416131998994,1.07,-0.45,-0.27,0.018000000000000002,0.003372684478639254,
1998-03-11,-0.26,0.0007585945676025219,0.5,0.05,-0.11,0.018000000000000002,0.006711434587986842,
1998-03-12,0.01,0.0004824425470051352,0.13,0.14,-0.33,0.018000000000000002,0.02314152856169427,
1998-03-13,0.06,0.001055966307203171,-0.08,0.22,0.25,0.018000000000000002,-0.0065574005461590534,
1998-03-16,0.34,0.0008944031602213798,0.88,-0.41,0.15,0.018000000000000002,0.013072081567352845,
1998-03-17,0.24,-0.000664992743981685,0.1,-0.43,0.71,0.018000000000000002,-0.006514681021193791,
1998-03-18,0.01,0.0009629494507850112,0.48,-0.2,-0.09,0.018000000000000002,-0.003273325344969047,
1998-03-19,0.37,0.0010993794194940065,0.4,0.02,-0.13,0.018000000000000002,-0.0032840752011900065,
1998-03-20,-0.23,-0.00410593413254734,0.57,-0.69,0.15,0.018000000000000002,0.0065574005461590534,
1998-03-23,-0.23,-0.0002528706580067208,-0.33,0.33,-0.13,0.018000000000000002,-0.003273325344969047,
1998-03-24,0.63,0.002869771813979405,0.85,-0.25,-0.15,0.018000000000000002,0.0,
1998-03-25,0.35,-0.0026858595396150875,-0.25,0.39,-0.18,0.018000000000000002,-0.023218290102007266,
1998-03-26,-0.34,0.0007582808070223379,-0.06,0.31,-0.25,0.018000000000000002,-0.016920877488336927,
1998-03-27,-0.06,-0.0019543156346060186,-0.4,0.44,-0.03,0.018000000000000002,0.003407158321614201,
1998-03-30,0.06,0.0001610880349600663,-0.22,0.2,-0.23,0.018000000000000002,-0.010256500167189042,
1998-03-31,0.65,0.004454145809599019,0.77,0.07,-0.22,0.018000000000000002,0.0034305350967891446,-0.019002296000000002
1998-04-01,-0.07,0.0025167606576159685,0.6,0.37,-0.57,0.02,0.020339684237122624,
1998-04-02,0.21,0.00419574656661581,0.83,-0.66,0.05,0.02,0.016639319003964648,
1998-04-03,0.68,0.0019096122925876813,0.19,-0.17,0.06,0.02,0.019608471388376403,
1998-04-06,-0.06,-0.0001817108077508678,-0.31,-0.63,0.91,0.02,-0.009756174945364737,
1998-04-07,0.17,-0.0012501564323548209,-1.05,-0.54,0.6,0.02,-0.0065574005461590534,
1998-04-08,-0.35,-0.0006825628222770774,-0.49,0.71,0.11,0.02,-0.013245226750020489,
1998-04-09,0.13,0.005085256934703963,0.81,0.12,0.07,0.02,-0.0033389012655147265,
1998-04-13,0.36,0.0004075164194947689,-0.03,-0.24,0.72,0.02,-0.023689771122404668,
1998-04-14,0.03,0.0023512931634908085,0.67,0.17,0.27,0.02,0.013605652055778572,
1998-04-15,-0.2,0.0017823909056282616,0.37,0.1,0.13,0.02,0.006734032181344052,
1998-04-16,-0.24,-0.00011271542748048091,-0.88,0.43,-0.03,0.02,0.0033500868852820442,
1998-04-17,0.3,0.007747711646786115,1.12,-0.44,-0.57,0.02,-0.0033500868852820442,
1998-04-20,0.14,0.001765698971309071,0.17,0.61,-0.73,0.02,-0.016920877488336927,
1998-04-21,-0.48,0.0018294592581904467,0.24,0.5,-0.16,0.02,-0.010291686036547842,
1998-04-22,-0.1,0.002382199205213098,0.29,-0.26,0.02,0.02,0.0,
1998-04-23,-0.21,-0.00506059287835825,-1.13,-0.04,0.42,0.02,-0.010398707220898418,
1998-04-24,-0.31,-0.005400875921782067,-0.98,0.21,-0.01,0.02,0.013841051411871419,
1998-04-27,-0.8,-0.013323728175820726,-2.14,-0.38,0.45,0.02,-0.04211148535012699,
1998-04-28,0.44,0.0012062041312699279,0.15,0.67,-0.36,0.02,-0.007194275634027081,
1998-04-29,0.39,0.007680929561340477,0.89,-0.01,-0.27,0.02,-0.0036166404701887256,
1998-04-30,0.63,0.010060944080724,1.47,-0.26,-0.44,0.02,0.11939204646208434,0.01021943
1998-05-01,-0.1,0.006747678955587588,0.6,-0.5,0.25,0.02,0.003210275630248338,
1998-05-04,-0.09,0.0008430394287435306,0.15,0.11,-0.2,0.02,0.0,
1998-05-05,-0.38,-0.0024645593477803374,-0.59,-0.02,0.16,0.02,-0.016155440222285433,
1998-05-06,-0.48,-0.0055060940051951945,-0.83,0.23,0.56,0.02,0.019355442952956103,
1998-05-07,-0.05,-0.005648972654749507,-0.83,0.13,0.59,0.02,-0.00963089306096121,
1998-05-08,0.07,0.010309946068766784,1.07,-0.44,-0.53,0.02,-0.009724549891994894,
1998-05-11,-0.04,0.00037816855645544933,-0.25,-0.32,0.53,0.02,-0.01973748283832144,
1998-05-12,0.26,0.006672233121117976,0.53,-0.82,-0.06,0.02,0.01973748283832144,
1998-05-13,0.32,0.002956101865879468,0.27,-0.07,0.12,0.02,0.012945164592037095,
1998-05-14,0.43,0.001716700835371121,-0.18,-0.25,0.29,0.02,-0.0032206147000422014,
1998-05-15,0.58,-0.0024218417825938587,-0.78,0.03,0.49,0.02,0.0,
1998-05-18,0.37,-0.0010586445928169042,-0.44,-0.59,0.12,0.02,0.012820688429061367,
1998-05-19,0.41,0.0031065847071918284,0.38,0.37,-0.53,0.02,-0.0031897953681001567,
1998-05-20,0.5,0.0038423162617480244,0.47,-1.17,0.44,0.02,0.012698583337127367,
1998-05-21,0.28,0.0040240622918270574,-0.36,-0.05,0.55,0.02,-0.012698583337127367,
1998-05-22,-0.26,-0.004396669119226537,-0.55,-0.35,0.51,0.02,0.0031897953681001567,
1998-05-26,0.0,-0.009581887687932777,-1.5,-0.56,0.98,0.02,0.022048137221762465,
1998-05-27,0.24,-0.0011072726793459609,-0.37,-0.82,-0.52,0.02,-0.003120127336243561,
1998-05-28,0.27,0.005259680633676211,0.56,0.57,0.04,0.02,0.003120127336243561,
1998-05-29,0.46,-0.004949520677270947,-0.42,0.64,0.47,0.02,0.04864180722234601,-0.002694254
1998-06-01,0.3,0.0009962916637453745,-0.33,-1.27,1.08,0.019,0.005917177028088583,
1998-06-02,0.72,0.0025195053883164675,0.18,-0.62,0.26,0.019,-0.005917177028088583,
1998-06-03,0.19,-0.007043998557397124,-0.78,0.6,0.5,0.019,0.0,
1998-06-04,0.46,0.010019436874376453,0.99,-0.35,-0.71,0.019,-0.011940440371917882,
1998-06-05,0.01,0.011465957873242338,1.45,-0.89,-0.58,0.019,0.005988041844622538,
1998-06-08,0.51,0.002086458343145914,0.27,0.06,-0.03,0.019,0.0,
1998-06-09,0.38,0.0013235120559862423,0.25,0.06,-0.47,0.019,-0.002989538848366058,
1998-06-10,1.05,-0.0017578320263309521,-0.7,-0.55,0.56,0.019,0.020741484306816327,
1998-06-11,0.33,-0.011139377809561424,-1.46,0.14,0.23,0.019,0.020320002490957556,
1998-06-12,0.45,0.003923851719501492,0.09,-0.64,-0.47,0.019,0.0028694424279529507,
1998-06-15,0.14,-0.018080561415075636,-1.93,0.17,0.48,0.019,0.02266385957721173,
1998-06-16,0.3,0.009776289083366585,0.99,0.15,-0.91,0.019,-0.025533302005164682,
1998-06-17,0.67,0.016995717340526184,1.63,-0.51,-0.24,0.019,-0.029156584291455623,
1998-06-18,0.38,0.0006504488326113389,-0.14,-0.44,-0.33,0.019,0.011764841579586571,
1998-06-19,0.33,-0.0032782287860868564,-0.42,0.21,0.11,0.019,0.011628037995119023,
1998-06-22,-0.01,0.002280700837646421,0.33,0.35,-0.08,0.019,-0.0028943580263645075,
1998-06-23,0.39,0.008060116024875441,1.36,-0.07,-1.11,0.019,0.005780362915499548,
1998-06-24,-0.12,0.0022357907671040067,1.13,-0.24,-0.59,0.019,-0.005780362915499548,
1998-06-25,0.04,0.00036499093295372376,-0.31,-0.01,0.28,0.019,0.0,
1998-06-26,0.12,0.00265826469053021,0.3,-0.22,0.2,0.019,0.005780362915499548,
1998-06-29,0.6,0.0019249695810259482,0.55,0.11,-0.33,0.019,-0.002886004889135041,
1998-06-30,-0.07,0.0005767690413565063,-0.2,0.87,-0.13,0.019,0.04796405920712643,0.02821311
1998-07-01,0.16,0.0036877206726630973,1.12,-0.65,-0.03,0.018000000000000002,0.005494519317640778,
1998-07-02,0.24,0.0004467182239595857,-0.2,-0.21,0.3,0.018000000000000002,0.005464494472078751,
1998-07-06,1.04,0.0009778288728448103,0.85,-0.79,0.17,0.018000000000000002,0.005434795985956864,
1998-07-07,0.11,8.498342828211491e-05,-0.17,-0.12,0.08,0.018000000000000002,-0.008163310639160759,
1998-07-08,0.38,0.0018041925827976257,0.9,-0.71,-0.54,0.018000000000000002,-0.0027359798188748563,
1998-07-09,0.13,-0.0007212864668435515,-0.51,0.77,-0.08,0.018000000000000002,0.008185584586439587,
1998-07-10,0.69,0.0017175030461551444,0.31,-0.29,-0.56,0.018000000000000002,-0.0027210901143608357,
1998-07-13,0.69,-0.0011022554956934272,0.1,-0.02,-0.31,0.018000000000000002,-0.016483889721689238,
1998-07-14,0.57,0.0021821349082413732,0.83,-0.7,-0.14,0.018000000000000002,-0.002773926882725375,
1998-07-15,-1.05,-2.116290143483468e-05,-0.08,0.91,-0.62,0.018000000000000002,0.0,
1998-07-16,0.23,0.0010787373474832052,0.65,-0.3,-0.4,0.018000000000000002,-0.00557104504945527,
1998-07-17,0.31,-0.0010787373474832052,0.2,-0.18,-0.36,0.018000000000000002,-0.0027972046210613666,
1998-07-20,0.71,-0.0005503926979049112,-0.13,0.12,-0.45,0.018000000000000002,0.011142176553242011,
1998-07-21,-0.17,-0.010387050094753825,-1.59,0.31,0.88,0.018000000000000002,0.011019395249610486,
1998-07-22,0.61,-0.00019258133946298273,-0.28,-0.97,0.16,0.018000000000000002,-0.008253141756720428,
1998-07-23,0.3,-0.016615262260785357,-2.05,0.15,0.49,0.018000000000000002,0.008253141756720428,
1998-07-24,0.39,0.001239467405215855,-0.15,-0.32,-0.47,0.018000000000000002,-0.008253141756720428,
1998-07-27,-0.21,0.0052668775233746246,0.2,-1.54,0.0,0.018000000000000002,-0.0027662534928900584,
1998-07-28,-0.52,-0.012376584046775996,-1.5,0.2,0.5,0.018000000000000002,-0.005555569844602148,
1998-07-29,-0.36,-0.0033981945553982484,-0.46,0.03,0.29,0.018000000000000002,-0.008391657636248384,
1998-07-30,0.44,0.015061149334715473,1.45,-0.82,-0.35,0.018000000000000002,0.005602255548669888,
1998-07-31,-0.22,-0.0178541093768656,-1.87,-0.27,0.41,0.018000000000000002,-0.0027972046210613666,0.023273047999999998
1998-08-03,-0.05,-0.0068725755284830825,-0.87,-0.77,0.66,0.02,0.011142176553242011,
1998-08-04,-0.52,-0.03649166438057794,-3.55,0.67,0.89,0.02,0.011019395249610486,
1998-08-05,-0.09,0.009066203724121813,0.47,-1.19,-0.22,0.02,-0.008253141756720428,
1998-08-06,0.04,0.007605980656015809,1.07,0.98,-0.54,0.02,0.0,
1998-08-07,-0.54,-6.785718327417811e-05,0.39,1.62,-0.29,0.02,0.00275862243907965,
1998-08-10,0.45,-0.005762004962292622,-0.59,-0.16,-0.02,0.02,0.035186309125043724,
1998-08-11,0.25,-0.012983478125170755,-1.66,-0.87,0.11,0.02,0.007947061692531898,
1998-08-12,0.25,0.014370299004247578,1.54,-0.04,0.05,0.02,0.018301164382404478,
1998-08-13,0.08,-0.008533214753281726,-0.87,-0.2,0.36,0.02,0.0,
1998-08-14,-0.59,-0.011314397197004666,-0.96,0.72,0.16,0.02,0.015424470325631656,
1998-08-17,0.65,0.019552221180235918,1.51,-1.43,-0.72,0.02,0.017699577099401065,
1998-08-18,0.25,0.016163015434675465,1.61,-0.33,-0.45,0.02,0.007490671729157405,
1998-08-19,0.17,-0.002799083728673324,-0.46,-0.73,0.46,0.02,0.0024844733276621067,
1998-08-20,0.56,-0.005847312286199724,-0.67,-0.14,-0.1,0.02,0.007416597655049539,
1998-08-21,0.18,-0.016029445696452704,-1.16,-0.33,0.06,0.02,0.050430853626891814,
1998-08-24,0.76,0.003454946178464091,0.38,-1.13,0.23,0.02,0.004672905699392604,
1998-08-25,0.69,0.003238167565473127,0.21,-1.14,-0.27,0.02,0.0161853244210175,
1998-08-26,1.17,-0.002165218336308783,-1.09,-1.25,-0.09,0.02,0.01140263209781156,
1998-08-27,0.44,-0.02333766255526637,-3.92,0.21,0.25,0.02,0.029052322594501856,
1998-08-28,0.17,-0.008160821972405863,-1.7,-0.65,1.05,0.02,0.08646056452734241,
1998-08-31,-0.87,-0.0589453948659493,-6.71,-0.19,2.43,0.02,0.10171752437932535,-0.019525533
1998-09-01,0.86,0.03716478307306925,3.56,-0.65,-1.78,0.022000000000000002,-0.0018264845260345108,
1998-09-02,0.34,-0.002240559872452863,-0.02,1.33,-0.13,0.022000000000000002,0.0018264845260345108,
1998-09-03,-0.36,-0.008672114811060005,-1.09,-0.43,-0.22,0.022000000000000002,0.009082714574319084,
1998-09-04,-1.76,-0.006982450243748772,-0.78,0.96,0.03,0.022000000000000002,0.003610112224099682,
1998-09-08,1.21,0.04692529044793403,4.92,-1.07,-1.89,0.022000000000000002,-0.009049835519917782,
1998-09-09,-0.1,-0.014860444205642587,-1.77,-0.64,1.17,0.022000000000000002,0.023361349913173735,
1998-09-10,-1.16,-0.025179717231679888,-2.52,0.27,0.68,0.022000000000000002,0.021090412657660096,
1998-09-11,-0.28,0.02906330922117828,2.67,-0.34,-1.25,0.022000000000000002,-0.0017406444777841035,
1998-09-14,-0.12,0.020098710040263867,2.04,-1.27,0.04,0.022000000000000002,-0.0034904049397685988,
1998-09-15,0.38,0.00832751839548429,0.72,-1.16,0.78,0.022000000000000002,0.001746725334941912,
1998-09-16,-0.34,0.007734592334981194,0.84,-0.36,-0.22,0.022000000000000002,0.00348432408261079,
1998-09-17,-0.2,-0.025324237403441252,-2.35,1.14,0.61,0.022000000000000002,0.012100406934087315,
1998-09-18,0.18,-0.00011690573903599955,0.41,1.38,-0.31,0.022000000000000002,0.011955735920148758,
1998-09-21,-0.08,0.0039438577191530655,0.19,-0.52,-0.32,0.022000000000000002,0.008453135711058435,
1998-09-22,0.62,0.005990961840693032,0.7,0.52,-0.61,0.022000000000000002,-0.008453135711058435,
1998-09-23,-0.1,0.013818058899831343,3.24,-1.5,-0.81,0.022000000000000002,0.0,
1998-09-24,-0.12,-0.006735729278897651,-2.05,0.89,0.61,0.022000000000000002,0.001696353248178628,
1998-09-25,-0.32,0.0030298184630055403,0.08,-0.51,0.16,0.022000000000000002,0.008438868645864517,
1998-09-28,0.54,0.0012597200506929696,0.34,-0.43,0.28,0.022000000000000002,-0.010135221894043145,
1998-09-29,0.24,0.001235274090507943,-0.11,-0.37,-0.25,0.022000000000000002,0.0033898337545117396,
1998-09-30,0.42,-0.015365956526367519,-2.58,2.35,0.17,0.022000000000000002,0.020101179321087237,0.047060683
1998-10-01,0.86,-0.015252114420244212,-3.29,-0.38,1.33,0.015,0.01481508578514057,
1998-10-02,0.02,0.010738169392392471,1.4,-1.64,0.11,0.015,0.008136741393061753,
1998-10-05,1.48,-0.006926758793096788,-1.91,-1.58,0.89,0.015,0.017671142562810882,
1998-10-06,0.31,-0.0017156895755867652,-0.55,-0.7,-0.03,0.015,0.006349227678658753,
1998-10-07,0.31,-0.010665443466812974,-1.8,-1.52,0.9,0.015,-0.02240093668916665,
1998-10-08,0.52,-0.009843586829870077,-1.69,-2.43,0.15,0.015,-0.0016194335523029846,
1998-10-09,-0.86,0.02478103641813245,2.64,-0.52,-1.34,0.015,0.0,
1998-10-12,-0.82,0.01395566213875643,1.65,0.91,-1.68,0.015,0.0,
1998-10-13,0.4,-0.0006007255096207587,-0.63,-1.06,0.85,0.015,0.012882625831013739,
1998-10-14,0.62,0.010689634093568934,1.34,-0.32,-0.21,0.015,0.026836653953559608,
1998-10-15,0.05,0.015091457516963835,4.06,-1.26,-0.97,0.015,0.05750449448019124,
1998-10-16,-1.48,0.0031932384506454525,1.02,0.96,-0.41,0.015,-0.01481508578514057,
1998-10-19,-1.68,0.00615524298010417,0.83,1.6,-0.24,0.015,0.0029806281381377087,
1998-10-20,-1.94,0.0008921602019213992,0.27,1.34,0.38,0.015,-0.01650450067146325,
1998-10-21,-0.68,0.003560702549193273,0.59,0.86,-0.6,0.015,-0.003030305349179141,
1998-10-22,-0.87,0.006929175527720766,0.87,1.25,-0.84,0.015,-0.009146405226076126,
1998-10-23,-0.36,-0.0035360715770274,-0.6,1.25,-0.57,0.015,-0.018547672355760936,
1998-10-26,-1.02,0.0018358978381263213,0.41,1.19,-0.54,0.015,0.001558846769291078,
1998-10-27,-0.13,-0.0022566381257860257,-0.53,0.56,0.32,0.015,0.007757990810939308,
1998-10-28,0.51,0.0037803049363320795,0.24,0.16,-0.18,0.015,0.007698267425752414,
1998-10-29,-0.81,0.009159162177145852,1.59,-0.65,-0.52,0.015,0.0015325673497781356,
1998-10-30,-0.85,0.0049726389787663194,1.22,-0.8,0.71,0.015,-0.006144412572341107,0.002011756
1998-11-02,-1.75,0.0035832602540111225,1.4,0.73,-0.48,0.015,-0.023383762266864005,
1998-11-03,-0.06,-0.00032522088204700594,-0.1,0.37,0.1,0.015,0.0015760444554655528,
1998-11-04,-0.95,0.004090073761391366,0.88,0.32,0.17,0.015,-0.03363007074554902,
1998-11-05,-0.17,0.001898680125066221,1.28,-0.02,-0.36,0.015,0.0032520353863774165,
1998-11-06,-0.7,0.0007110766646301059,0.68,0.59,-0.62,0.015,-0.011428695823622936,
1998-11-09,0.18,0.00034458252015401314,-0.83,0.62,-0.43,0.015,0.0,
1998-11-10,1.63,0.0018286063589281198,-0.15,-0.15,0.0,0.015,0.01628700497469926,
1998-11-11,0.44,-0.0023239810769490887,-0.69,0.13,0.11,0.015,0.0016142053545411539,
1998-11-12,0.17,-0.0002585538237278584,-0.27,-0.12,0.29,0.015,-0.0016142053545411539,
1998-11-13,0.36,0.002990825351278481,0.53,-1.38,0.61,0.015,-0.009740336748384815,
1998-11-16,1.05,0.0012238720971122774,0.75,-0.66,-0.27,0.015,-0.023103337820761904,
1998-11-17,0.54,0.0012438079277181657,0.32,-0.81,0.1,0.015,-0.0033444847228474295,
1998-11-18,0.61,0.001327879229620521,0.51,0.05,-0.54,0.015,0.0016736405580297653,
1998-11-19,-0.09,0.0010054444590261724,0.66,0.17,-0.38,0.015,-0.00839635495290647,
1998-11-20,0.05,-0.0002993883945201503,0.78,-0.5,-0.47,0.015,0.0050462680676244265,
1998-11-23,0.87,0.008434015874891898,2.02,-1.11,-0.89,0.015,-0.02721256352488477,
1998-11-24,0.26,-0.002845979323029546,-0.43,0.02,0.48,0.015,-0.012142386825725326,
1998-11-25,0.11,0.0038846541522365996,0.39,0.68,-0.39,0.015,-0.007005282588408601,
1998-11-27,-0.05,0.002412342198706341,0.54,0.82,-0.68,0.015,-0.019521471745020058,
1998-11-30,0.37,-0.010816199966507511,-2.31,1.21,0.72,0.015,0.007142887512380014,-0.013150842
1998-12-01,0.91,0.006261734550768949,0.86,-0.74,0.04,0.017,0.005323881252750073,
1998-12-02,0.57,-0.0014235482745235117,-0.21,-0.05,-0.29,0.017,0.007054702979889971,
1998-12-03,-0.06,-0.010107895570650172,-1.62,0.73,0.49,0.017,0.010489606671019391,
1998-12-04,1.02,0.015028580819666182,2.0,-1.09,-0.58,0.017,-0.010489606671019391,
1998-12-07,-0.08,0.0029998966196815857,0.89,-0.22,-0.57,0.017,-0.003521130398578931,
1998-12-08,0.37,-0.0007596860329908139,-0.44,0.49,-0.27,0.017,0.003521130398578931,
1998-12-09,0.62,0.002003480398101054,0.09,0.11,-0.31,0.017,0.003508775529679209,
1998-12-10,0.7,-0.006637379571459157,-1.55,0.3,0.52,0.017,0.0069808311413401825,
1998-12-11,0.86,0.0013352410185989427,-0.05,-0.22,-0.32,0.017,-0.0017406444777841035,
1998-12-14,0.59,-0.013411857878512734,-2.12,0.1,0.63,0.017,0.01039870722089864,
1998-12-15,1.05,0.017111533356262143,1.67,-1.11,-0.78,0.017,-0.01039870722089864,
1998-12-16,-0.37,0.00044304265537675747,-0.08,-0.13,0.38,0.017,0.015557790030926055,
1998-12-17,1.13,0.008798973179310998,1.51,-1.0,-0.04,0.017,-0.00688470877749725,
1998-12-18,1.19,0.003839657479159264,0.68,0.6,-0.77,0.017,0.00688470877749725,
1998-12-21,1.14,0.0074079792623944485,1.35,-0.32,-0.72,0.017,-0.008613317678114907,
1998-12-22,1.21,0.0007646445292319726,0.0,-0.09,-0.41,0.017,-0.0069444723528111485,
1998-12-23,0.23,0.006937681582068755,1.93,-0.51,-0.87,0.017,-0.012270092591814219,
1998-12-24,-0.51,-0.0016014786299303196,-0.07,0.22,-0.02,0.017,0.0,
1998-12-28,0.98,0.0018066110436230076,0.16,0.5,-0.66,0.017,0.015748356968139143,
1998-12-29,0.63,0.0022741484309136695,1.14,-0.38,-0.29,0.017,0.025708356710206992,
1998-12-30,-0.8,-0.00045032137331180166,-0.5,0.65,0.44,0.017,-0.0016934805063331115,
1998-12-31,-1.97,0.0019226841676740491,0.43,1.85,0.06,0.017,-0.003395589001138344,-0.0028422359999999997
1999-01-04,-1.49,-0.0006132210649623104,-0.19,0.21,0.44,0.019,0.008467451099098522,
1999-01-05,-0.97,0.0031642688876960534,1.1,-0.89,0.12,0.019,-0.008467451099098522,
1999-01-06,-1.12,0.0004075644008159074,2.1,-0.7,-0.4,0.019,0.008467451099098522,
1999-01-07,-0.71,0.001140297415353153,-0.07,0.46,-0.23,0.019,-0.006768215346138806,
1999-01-08,-0.15,8.140008144508215e-05,0.45,-0.05,0.38,0.019,-0.011955735920148758,
1999-01-11,-0.11,0.0002441604960443655,-0.52,1.11,-0.08,0.019,0.06646964500774155,
1999-01-12,0.12,0.00012205789628083608,-1.85,0.66,0.09,0.019,0.10519973102849067,
1999-01-13,0.9,0.002498909297900198,-0.54,-0.02,-0.23,0.019,0.32983458520262254,
1999-01-14,0.0,-0.00046680130334308956,-1.66,1.09,-0.01,0.019,-0.3255024484634881,
1999-01-15,0.12,0.010259814520327204,2.28,-0.74,-0.41,0.019,-0.20035054178565326,
1999-01-19,0.57,0.002809103336056218,0.8,0.13,-0.67,0.019,-0.007067167223092419,
1999-01-20,0.63,0.002661358863047525,0.24,0.15,-0.67,0.019,-0.003552401604367761,
1999-01-21,-0.38,-0.007361012027098823,-1.82,0.3,0.74,0.019,0.005323881252750073,
1999-01-22,-0.23,-0.0022774232647959636,-0.66,0.41,0.16,0.019,0.01580366517312526,
1999-01-25,0.29,0.0043287060353538465,0.67,-0.84,-0.24,0.019,-0.010507977598415152,
1999-01-26,1.86,0.006428185903123662,1.39,-0.25,-1.14,0.019,-0.005295687574710106,
1999-01-27,0.55,-0.000499156436005066,-0.74,0.06,-0.57,0.019,-0.005323881252750073,
1999-01-28,1.49,0.007996382592231122,1.63,-0.99,-0.68,0.019,-0.0035650661644961446,
1999-01-29,0.42,0.004901389313567428,0.95,0.19,-0.6,0.019,-0.0017873105740957573,-0.002880159
1999-02-01,-0.16,-0.0005127295069833337,-0.39,0.01,-0.27,0.019,-0.012601426878003918,
1999-02-02,-0.49,-0.0027455993860687755,-0.89,-0.15,-0.18,0.019,-0.005449604767564509,
1999-02-03,-0.49,0.0037510902389978895,0.9,-0.2,-0.72,0.019,-0.003649639087549561,
